time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,tip_x,tip_y,tip_z,tip_vx,tip_vy,tip_vz,ref_x,ref_y,ref_z,q1,q2,q3,q4,q5,qd1,qd2,qd3,qd4,qd5,ax_cmd,ay_cmd,az_cmd,controller_runtime_ms,wind_x,safe
0.05,0.0,0.0,3.2,0.0,0.0,-1.0733273954080052e-16,0.225,0.0,0.38999999999999996,0.0,0.0,-1.0733273954080052e-16,0.225,0.0,0.38999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4635999999999996,0.0,True
0.055,1.3460129786986613e-25,-1.868518592448822e-27,3.2,5.528173534506477e-23,-1.4781907010565476e-24,-1.1806601349488058e-16,0.225,2.5402732325582376e-22,0.38999999999999996,-1.8541052452635737e-24,-1.4781906997160065e-24,-1.1806601010501693e-16,0.225,0.0,0.38999999999999996,-1.4405113614270208e-22,6.665886079337775e-23,-1.605528087540992e-23,3.670667957816587e-24,-6.757087499914945e-25,-5.740466443291704e-20,2.613491420660193e-20,-5.944337965422256e-21,1.2605420640151132e-21,-2.1631814041397335e-22,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4614,0.0,True
0.06,5.667747349138062e-25,-2.9110981201426733e-26,3.2,1.1981286925217933e-22,-1.1596855428283682e-23,-1.2879928744896062e-16,0.225,1.0066147314169262e-21,0.38999999999999996,-1.1888071843072237e-23,-1.2351108952944535e-23,-1.2879928688893387e-16,0.225,0.0,0.38999999999999996,-5.6648095033891015e-22,2.5320690112645556e-22,-5.385023130173963e-23,1.0420200762303252e-23,-1.6357794272365305e-24,-1.1131318359567111e-19,4.7888472812524573e-20,-8.672951957135715e-21,1.248246999976105e-21,-1.2432599313172192e-22,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4517999999999995,0.0,True
0.065,1.3542329279360653e-24,-1.455601895018753e-25,3.2,1.9809842173445358e-22,-3.855790668399855e-23,-1.3953256140304067e-16,0.225,2.2391614946594855e-21,0.38999999999999996,-3.8855126130911796e-23,-4.230003990465055e-23,-1.395325673755516e-16,0.225,0.0,0.38999999999999996,-1.2494938044801187e-21,5.3700590088461605e-22,-9.718404448740003e-23,1.424632312880787e-23,-1.5280720397015743e-24,-1.6161279470187195e-19,6.500441516319509e-20,-8.175356189666425e-21,1.2798322787323959e-22,1.9472805528797384e-22,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4536,0.0,True
0.07,2.5760827140850045e-24,-4.552992108099329e-25,3.2,2.942003354950513e-22,-9.025741346583137e-23,-1.5026583535712072e-16,0.225,3.933561747925565e-21,0.38999999999999996,-9.124710921847587e-23,-1.0064340954356822e-22,-1.5026584861174506e-16,0.225,0.0,0.38999999999999996,-2.1749181054456743e-21,8.946611141311621e-22,-1.3035055225542952e-22,1.0248243803028565e-23,5.21430569731235e-25,-2.0826486128838318e-19,7.743268065810354e-20,-4.654007207971662e-21,-1.8295164029308723e-21,6.329457978327974e-22,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4516999999999998,0.0,True
0.075,4.330677269957758e-24,-1.1011452852301964e-24,3.2,4.1175728036323016e-22,-1.7428944945454286e-22,-1.6099910931120077e-16,0.225,6.072201348195781e-21,0.38999999999999996,-1.7726450914999877e-22,-1.9634229791250036e-22,-1.609991276010673e-16,0.225,0.0,0.38999999999999996,-3.324559833774961e-21,1.3029911087542783e-21,-1.3910861167794516e-22,-4.9219598346430516e-24,4.807550924599986e-24,-2.5129768193620297e-19,8.530383138609538e-20,1.5147316635373543e-21,-4.279517245967402e-21,1.068794422119398e-21,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4494,0.0,True
0.08,6.733543520162854e-24,-2.2631008546565105e-24,3.2,5.540120673733579e-22,-2.979508085980012e-22,-1.7173238326528081e-16,0.225,8.637954300374374e-21,0.38999999999999996,-3.047876223826518e-22,-3.380068036573171e-22,-1.7173240167236416e-16,0.225,0.0,0.38999999999999996,-4.680515265004958e-21,1.7398548556856375e-21,-1.114409206223194e-22,-3.277487396226327e-23,1.1010991098300925e-23,-2.907974484364423e-19,8.889841256271525e-20,9.824451161924239e-21,-6.836807913625044e-21,1.3800772259450699e-21,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4494999999999996,0.0,True
0.085,9.915564461437813e-24,-4.157074797788533e-24,3.2,7.238632289629713e-22,-4.682934725564059e-22,-1.8246565721936086e-16,0.225,1.1614177199320008e-20,0.38999999999999996,-4.813991333532831e-22,-5.339501430227167e-22,-1.8246566879232456e-16,0.225,0.0,0.38999999999999996,-6.225435868682446e-21,2.184825084122005e-21,-3.81021550101629e-23,-7.285593076770996e-23,1.8223317408871132e-23,-3.268983554910676e-19,8.861552782317378e-20,1.9680990888332398e-20,-9.106470364740709e-21,1.4554533737023176e-21,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4494,0.0,True
0.09,1.4021264276389886e-23,-7.033491806157332e-24,3.2,9.238771686060243e-22,-6.920783908099734e-22,-1.931989311734409e-16,0.225,1.498470312353237e-20,0.38999999999999996,-7.1430916747876e-22,-7.9214403903113265e-22,-1.931989278383778e-16,0.225,0.0,0.38999999999999996,-7.942742370041046e-21,2.6196924113207004e-21,8.70642991680592e-23,-1.2278280944035276e-22,2.5031130415942083e-23,-3.5977213202692997e-19,8.493774364584787e-20,3.044993781820075e-20,-1.0716862743867464e-20,1.2057866516244098e-21,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4496999999999995,0.0,True
0.095,1.9207268086622743e-23,-1.1175922050831331e-23,3.2,1.1563339487051005e-21,-9.758042677344736e-22,-2.0393220512752096e-16,0.225,1.8733834456444023e-20,0.38999999999999996,-1.0103641149908742e-21,-1.1202490932199639e-21,-2.039321787630853e-16,0.225,0.0,0.38999999999999996,-9.816786178841053e-21,3.0288021376470393e-21,2.6702514166820746e-22,-1.7842614429954463e-22,2.964785889401013e-23,-3.896176292649612e-19,7.839915923469945e-20,4.1496113696013766e-20,-1.1344736932366697e-20,5.721222758592638e-22,4.450791036579623e-18,-1.5761919805939148e-30,6.310991399655286e-16,2.4520999999999997,0.0,True
0.1,2.5640960690273327e-23,-1.6899790854964546e-23,3.2,1.4232632327789454e-21,-1.3257158936652271e-21,-2.14665479081601e-16,0.225,2.2846334489542906e-20,0.38999999999999996,-1.3760412912492257e-21,-1.525624673866484e-21,-2.1466542267531677e-16,0.225,0.0,0.38999999999999996,-1.1832960281279137e-20,3.39923638811111e-21,5.016441266500277e-22,-2.3420568571154684e-22,3.008011571207279e-23,-4.166510630916546e-19,6.955574312911979e-20,5.221888855092837e-20,-1.0735946440856203e-20,-4.685830849252509e-22,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3914,0.0,True
0.105,3.3427813146509964e-23,-2.413376265464484e-23,3.2,1.6971096686985405e-21,-1.580477804292625e-21,-2.14665479081601e-16,0.225,2.717284105311287e-20,0.38999999999999996,-1.8164816033907552e-21,-2.5757714478985707e-21,-2.1466538967388385e-16,0.225,0.0,0.38999999999999996,-1.3901211016711964e-20,3.685430421965187e-21,7.964634212295556e-22,-2.8542580219064145e-22,2.467483783528369e-23,-4.1059087795123995e-19,4.5069815259709653e-20,6.524046989868043e-20,-9.389951459247339e-21,-1.7855866235262512e-21,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3823,0.0,True
0.11,4.26668108932868e-23,-3.282496077420383e-23,3.2,2.0039535233513398e-21,-1.9088160863342383e-21,-2.14665479081601e-16,0.225,3.156948080306376e-20,0.38999999999999996,-2.334060003732587e-21,-3.7112994345009835e-21,-2.1466535190719336e-16,0.225,0.0,0.38999999999999996,-1.5937781683426373e-20,3.85166111160989e-21,1.149030034963469e-21,-3.2450039484216748e-22,1.1389088793454675e-23,-4.040271830572758e-19,2.1686208848509287e-20,7.52393597332534e-20,-5.881723785454333e-21,-3.602749049235777e-21,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3823,0.0,True
0.115,5.351154588342749e-23,-4.3322107776964536e-23,3.2,2.3351197645241747e-21,-2.2928916556319433e-21,-2.14665479081601e-16,0.225,3.60323100312592e-20,0.38999999999999996,-2.9104971913771953e-21,-4.914566340252788e-21,-2.146653139017304e-16,0.225,0.0,0.38999999999999996,-1.794082581145623e-20,3.904468363103247e-21,1.5442262461418344e-21,-3.4136357691775603e-22,-1.1882047989130691e-23,-3.971943842592132e-19,-4.937010407777337e-22,8.271613881763262e-20,-7.912304667957342e-22,-5.7177723820050094e-21,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3865,0.0,True
0.12,6.607334842237526e-23,-5.588516719539098e-23,3.2,2.6896012510549293e-21,-2.7323321117386334e-21,-2.14665479081601e-16,0.225,4.055788298150253e-20,0.38999999999999996,-3.545222388707083e-21,-6.1853856184171886e-21,-2.146652783699834e-16,0.225,0.0,0.38999999999999996,-1.990948171359253e-20,3.850467085504808e-21,1.96970616195425e-21,-3.287961016502028e-22,-4.632364954301259e-23,-3.9026797659530807e-19,-2.1106809998597866e-20,8.747582750733372e-20,5.8182205738170195e-21,-8.05886823954775e-21,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.38,0.0,True
0.125,8.048432119058754e-23,-7.083639347370038e-23,3.2,3.074787856229987e-21,-3.248158399585125e-21,-2.14665479081601e-16,0.225,4.51426711949855e-20,0.38999999999999996,-4.258867384636613e-21,-7.544954360181205e-21,-2.1466525142154566e-16,0.225,0.0,0.38999999999999996,-2.184393966693536e-20,3.699812874283156e-21,2.4094586084587153e-21,-2.7856525590225364e-22,-9.285784281508922e-23,-3.83515204741825e-19,-3.9154874490062955e-20,8.842515109445246e-20,1.4274117725362652e-20,-1.0554809069282898e-20,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3787000000000003,0.0,True
0.13,9.682122698467512e-23,-8.836675119124224e-23,3.2,3.4599744614050445e-21,-3.763984687431616e-21,-2.14665479081601e-16,0.225,4.978483989635265e-20,0.38999999999999996,-4.972512380566168e-21,-8.904523101945221e-21,-2.1466522447310794e-16,0.225,0.0,0.38999999999999996,-2.374463376101078e-20,3.458918340604178e-21,2.8539576728987745e-21,-1.860549243965763e-22,-1.5187174023584157e-22,-3.7676243288834195e-19,-5.720293898152804e-20,8.937447468157121e-20,2.2730014876908284e-20,-1.3050749899018046e-20,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3802,0.0,True
0.135,1.1508406580463798e-22,-1.0847624034801653e-22,3.2,3.8451610665801e-21,-4.2798109752781075e-21,-2.14665479081601e-16,0.225,5.448439237599829e-20,0.38999999999999996,-5.6861573764955536e-21,-1.0264091843709235e-20,-2.146651975246702e-16,0.225,0.0,0.38999999999999996,-2.561156399581878e-20,3.1277834844678754e-21,3.3032033552744274e-21,-5.126510713317079e-23,-2.233653418052697e-22,-3.700096610348589e-19,-7.525100347299313e-20,9.032379826868996e-20,3.1185912028453926e-20,-1.5546690728753187e-20,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3788,0.0,True
0.14,1.3527283765047612e-22,-1.311648609440233e-22,3.2,4.230347671755156e-21,-4.795637263124599e-21,-2.14665479081601e-16,0.225,5.924133180047126e-20,0.38999999999999996,-6.3998023724253246e-21,-1.162366058547325e-20,-2.1466517057623245e-16,0.225,0.0,0.38999999999999996,-2.744473037135937e-20,2.706408305874247e-21,3.7571956555856736e-21,1.2580419588796294e-22,-3.0733864752337344e-22,-3.6325688918137583e-19,-9.329906796445821e-20,9.127312185580871e-20,3.9641809179999573e-20,-1.8042631558488327e-20,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.4019,0.0,True
0.145,1.5738754252218953e-22,-1.5643261297926252e-22,3.2,4.6155342769302116e-21,-5.3114635509710905e-21,-2.14665479081601e-16,0.225,6.405566121860712e-20,0.38999999999999996,-7.113447368354518e-21,-1.2983229327237262e-20,-2.146651436277947e-16,0.225,0.0,0.38999999999999996,-2.924413288763254e-20,2.194792804823293e-21,4.215934573832514e-21,3.451529846668249e-22,-4.037916573901529e-22,-3.5650411732789277e-19,-1.113471324559233e-19,9.222244544292745e-20,4.809770633154522e-20,-2.0538572388223467e-20,2.085567898947004e-18,8.556999953281219e-19,1.5083728124775977e-15,2.3966,0.0,True
0.15,1.8142818041977823e-22,-1.842794964537342e-22,3.2,5.000720882105267e-21,-5.827289838817582e-21,-2.14665479081601e-16,0.225,6.892738356728575e-20,0.38999999999999996,-7.82709236428412e-21,-1.4342798069001276e-20,-2.1466511667935699e-16,0.225,0.0,0.38999999999999996,-3.1009771544638286e-20,1.5929369813150142e-21,4.679420110014948e-21,6.067812592034151e-22,-5.127243714056081e-22,-3.497513454744097e-19,-1.2939519694738838e-19,9.31717690300462e-20,5.655360348309087e-20,-2.3034513217958607e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5988,0.0,True
0.155,2.0732256474911534e-22,-2.1497159877942944e-22,3.2,5.356235060708218e-21,-6.4610689701605415e-21,-2.14665479081601e-16,0.225,7.288465501870981e-20,0.38999999999999996,-9.059632627199627e-21,-1.764247290597121e-20,-2.1466528725322075e-16,0.225,0.0,0.38999999999999996,-3.2210758432255656e-20,7.126175244548039e-22,5.142258059526926e-21,9.11728271189056e-22,-6.2450141161439045e-22,-1.31609237771658e-19,-2.202888695831761e-19,8.996730970508583e-20,6.589674006581313e-20,-2.1621161699457062e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5876,0.0,True
0.16,2.3498482399994446e-22,-2.4897443413934155e-22,3.2,5.705026073917727e-21,-7.146332641369515e-21,-2.14665479081601e-16,0.225,7.499036280499823e-20,0.38999999999999996,-1.0342384915835855e-20,-2.10019112251006e-20,-2.1466548756135158e-16,0.225,0.0,0.38999999999999996,-3.235537449274556e-20,-5.756700996692922e-22,5.557190071968586e-21,1.2701462807434275e-21,-7.28153045654864e-22,7.269424972306551e-20,-2.924804551745479e-19,7.413577733789111e-20,7.77425485531487e-20,-1.9711156166324617e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.586,0.0,True
0.165,2.643393142346486e-22,-2.8646937233336503e-22,3.2,6.030546072319277e-21,-7.852960596228146e-21,-2.14665479081601e-16,0.225,7.54659556155201e-20,0.38999999999999996,-1.1642587395436116e-20,-2.4385493948272574e-20,-2.146657247375642e-16,0.225,0.0,0.38999999999999996,-3.151340849986877e-20,-2.17785592998569e-21,5.863663978586484e-21,1.6913029560353816e-21,-8.200675427776423e-22,2.629680242879158e-19,-3.4586955096551255e-19,4.6824746032707126e-20,9.075085287153518e-20,-1.6849638674173424e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5827,0.0,True
0.17,2.9523170775109414e-22,-3.2752319177786537e-22,3.2,6.31786653348203e-21,-8.572487160510288e-21,-2.14665479081601e-16,0.225,7.678587841184865e-20,0.38999999999999996,-1.292874552513061e-20,-2.7779921981751173e-20,-2.14666003816327e-16,0.225,0.0,0.38999999999999996,-2.975494319791516e-20,-4.001118044352804e-21,6.0084406199533456e-21,2.177245324532944e-21,-8.943491242400315e-22,4.39280179953191e-19,-3.8103694737587925e-19,9.784058887197672e-21,1.0339523840979631e-19,-1.2586209086218444e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5842,0.0,True
0.17500000000000002,3.274369650114917e-22,-3.7225775512098804e-22,3.2,6.553613096026394e-21,-9.330055619685142e-21,-2.14665479081601e-16,0.225,7.975195502121472e-20,0.38999999999999996,-1.4170824018878482e-20,-3.1212858872881584e-20,-2.1466632648268292e-16,0.225,0.0,0.38999999999999996,-2.714914514182138e-20,-5.956986690573139e-21,5.948163911249077e-21,2.7222037466100825e-21,-9.42964992153331e-22,6.019228420902563e-19,-3.9912188896964476e-19,-3.48117880591062e-20,1.1409644151348235e-19,-6.524024313927318e-21,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5932,0.0,True
0.18,3.6066648953251796e-22,-4.209318099329211e-22,3.2,6.7257113195719666e-21,-1.0152912047429948e-20,-2.14665479081601e-16,0.225,8.430313344997451e-20,0.38999999999999996,-1.5340037251362794e-20,-3.4716448695573485e-20,-2.1466669004949584e-16,0.225,0.0,0.38999999999999996,-2.376323987109874e-20,-7.963844180295911e-21,5.651101599671732e-21,3.3126012531593974e-21,-9.561145240756309e-22,7.513737927601388e-19,-4.0170472748090267e-19,-8.451625090303091e-20,1.2133056616535077e-19,1.6404682951152427e-21,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.585,0.0,True
0.185,3.9457460954135064e-22,-4.739375767651277e-22,3.2,6.823387766841128e-21,-1.1067190482610827e-20,-2.14665479081601e-16,0.225,9.037911850603446e-20,0.38999999999999996,-1.6409205330876464e-20,-3.8321536439672414e-20,-2.1466708677417012e-16,0.225,0.0,0.38999999999999996,-1.9661681763149866e-20,-9.948789657262958e-21,5.0980376832001716e-21,3.927647788062425e-21,-9.227962801307292e-22,8.882569972695012e-19,-3.9067079630976657e-19,-1.367957275826675e-19,1.237528022765796e-19,1.2079123630104386e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5877,0.0,True
0.19,4.28764643013496e-22,-5.317954524904504e-22,3.2,6.836987351293521e-21,-1.2098036383373911e-20,-2.14665479081601e-16,0.225,9.792122051576156e-20,0.38999999999999996,-1.7352685563289312e-20,-4.2057794358339846e-20,-2.1466750355861002e-16,0.225,0.0,0.38999999999999996,-1.4905522444999596e-20,-1.184886290761322e-20,4.2823444834612514e-21,4.540454895129222e-21,-8.315293085540043e-22,1.013303224271948e-18,-3.6809161833911985e-19,-1.891714962264153e-19,1.202816679076236e-19,2.4808648400068957e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5817,0.0,True
0.195,4.627941491431913e-22,-5.951491511538033e-22,3.2,6.757839890743996e-21,-1.3269636373105682e-20,-2.14665479081601e-16,0.225,1.0687241734875535e-19,0.38999999999999996,-1.814637441090778e-20,-4.5953757107687115e-20,-2.1466792202359176e-16,0.225,0.0,0.38999999999999996,-9.551969569742764e-21,-1.3611694887922282e-20,3.2093832138762344e-21,5.119528573919761e-21,-6.711682457664566e-22,1.1273134440636918e-18,-3.3611494639141907e-19,-2.393455926962337e-19,1.1016547298783212e-19,3.96767243223863e-20,-1.4775084152686283e-17,2.9066296357478365e-18,1.8694572776896933e-15,2.5849,0.0,True
0.2,4.961795331681356e-22,-6.647609846707502e-22,3.2,6.578133695472241e-21,-1.460524814559582e-20,-2.14665479081601e-16,0.225,1.1717734449159878e-19,0.38999999999999996,-1.876767843719121e-20,-5.003685720813912e-20,-2.1466831895635312e-16,0.225,0.0,0.38999999999999996,-3.654119904859115e-21,-1.5195644259210588e-20,1.895339957214439e-21,5.6305329726687176e-21,-4.317597382715173e-22,1.2311258770321556e-18,-2.96869611116855e-19,-2.853002841491261e-19,9.302401692098765e-20,5.635934497599545e-20,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6384,0.0,True
0.20500000000000002,5.284832780082582e-22,-7.413570359014866e-22,3.2,6.343215749948099e-21,-1.603342311172926e-20,-2.14665479081601e-16,0.225,1.2880703229386096e-19,0.38999999999999996,-1.929552905811293e-20,-5.421252050223443e-20,-2.1466869649726829e-16,0.225,0.0,0.38999999999999996,2.7558987274108843e-21,-1.6577770309798223e-20,3.6152779962051814e-22,6.043746207769304e-21,-1.063286993344468e-22,1.3328815758758441e-18,-2.5598080911820005e-19,-3.282245788884424e-19,7.226127711924699e-20,7.381307059883274e-20,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6201,0.0,True
0.21,5.596120618941882e-22,-8.250945888754663e-22,3.2,6.1082978044239575e-21,-1.7461598077862697e-20,-2.14665479081601e-16,0.225,1.4176063115230663e-19,0.38999999999999996,-1.9823379679034698e-20,-5.838818379632975e-20,-2.1466907403818343e-16,0.225,0.0,0.38999999999999996,9.674695853899326e-21,-1.775545235039259e-20,-1.3869058316699846e-21,6.353145743861188e-21,3.063709677168101e-22,1.4346372747195327e-18,-2.1509200711954507e-19,-3.711488736277587e-19,5.149853731750632e-20,9.126679622167003e-20,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6126,0.0,True
0.215,5.895662560524977e-22,-9.159730166801132e-22,3.2,5.873379858899816e-21,-1.8889773043996135e-20,-2.14665479081601e-16,0.225,1.5603814771015315e-19,0.38999999999999996,-2.0351230299956513e-20,-6.256384709042505e-20,-2.146694515790986e-16,0.225,0.0,0.38999999999999996,1.710227147460621e-20,-1.8728690380993676e-20,-3.349960936657069e-21,6.558731580944367e-21,8.063392628822533e-22,1.5363929735632212e-18,-1.7420320512088998e-19,-4.14073168367075e-19,3.073579751576563e-20,1.0872052184450733e-19,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6108000000000002,0.0,True
0.22,6.183458604831864e-22,-1.0139923193154274e-21,3.2,5.638461913375674e-21,-2.0317948010129573e-20,-2.14665479081601e-16,0.225,1.716395843850538e-19,0.38999999999999996,-2.087908092087929e-20,-6.673951038452036e-20,-2.1466982912001373e-16,0.225,0.0,0.38999999999999996,2.503862558953154e-20,-1.9497484401601487e-20,-5.527637515340735e-21,6.660503719018844e-21,1.393576186161883e-21,1.6381486724069098e-18,-1.333144031222349e-19,-4.569974631063912e-19,9.973057714024939e-21,1.2617424746734461e-19,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6095,0.0,True
0.225,6.459508751862545e-22,-1.1191524967814088e-21,3.2,5.403543967851532e-21,-2.174612297626301e-20,-2.14665479081601e-16,0.225,1.885649430265199e-19,0.38999999999999996,-2.1406931541801107e-20,-7.091517367861566e-20,-2.146702066609289e-16,0.225,0.0,0.38999999999999996,3.348375819867531e-20,-2.0061834412216026e-20,-7.919935567720983e-21,6.658462158084617e-21,2.0680817375556993e-21,1.7399043712505983e-18,-9.242560112357981e-20,-4.999217578457075e-19,-1.0789682087715749e-20,1.436279730901819e-19,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6203,0.0,True
0.23,6.7238130016170175e-22,-1.2314535490780574e-21,3.2,5.1686260223273904e-21,-2.317429794239645e-20,-2.14665479081601e-16,0.225,2.0681422508107394e-19,0.38999999999999996,-2.1934782162722633e-20,-7.509083697271097e-20,-2.1467058420184398e-16,0.225,0.0,0.38999999999999996,4.243766930203752e-20,-2.0421740412837284e-20,-1.0526855093797812e-20,6.552606898141686e-21,2.829855917063702e-21,1.841660070094287e-18,-5.1536799124924735e-20,-5.428460525850238e-19,-3.1552421889456437e-20,1.610816987130192e-19,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6087000000000002,0.0,True
0.23500000000000001,6.976371354095284e-22,-1.3508954762053732e-21,3.2,4.933708076803249e-21,-2.4602472908529887e-20,-2.14665479081601e-16,0.225,2.263874317014377e-19,0.38999999999999996,-2.2462632783644737e-20,-7.926650026680629e-20,-2.1467096174275915e-16,0.225,0.0,0.38999999999999996,5.1900358899618175e-20,-2.057720240346527e-20,-1.3348396093571222e-20,6.3429379391900524e-21,3.678898724685891e-21,1.9434157689379754e-18,-1.0647997126269681e-20,-5.857703473243401e-19,-5.231516169119713e-20,1.7853542433585648e-19,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6172,0.0,True
0.24,7.217183809297343e-22,-1.4774782781633563e-21,3.2,4.698790131279107e-21,-2.6030647874663325e-20,-2.14665479081601e-16,0.225,2.472845638210749e-19,0.38999999999999996,-2.299048340456713e-20,-8.34421635609016e-20,-2.1467133928367431e-16,0.225,0.0,0.38999999999999996,6.187182699141727e-20,-2.0528220384099983e-20,-1.6384558567041212e-20,6.029455281229715e-21,4.615210160422266e-21,2.045171467781664e-18,3.0240804872385373e-20,-6.286946420636564e-19,-7.30779014929378e-20,1.9598914995869376e-19,-3.502676395653456e-17,5.443570302160724e-18,2.0552094320778464e-15,2.6077,0.0,True
